Ano de eleição;Código município;Cor/raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nome candidato;Número candidato;Ocupação;Partido;Região;Situação totalização;Turno;Zona;Votos válidos;Votos nominais;Data de carga
2024;13048;Branca;Casado(a);55 a 59 anos;Feminino;Superior completo;PIRES FERREIRA;MARIA DO SOCORRO PEREIRA TORRES;13;Pedagogo;PT;NORDESTE;Não Eleito;1;21;7527;2096;2026-02-28 19:30:47
2024;13447;Parda;Divorciado(a);70 a 74 anos;Masculino;Ensino Médio completo;CATUNDA;ANTONIO PEREIRA LEITAO;44;Empresário;UNIÃO;NORDESTE;Não Eleito;1;54;8255;3045;2026-02-28 19:30:47
2024;13617;Branca;Casado(a);30 a 34 anos;Feminino;Superior completo;CARIRÉ;LUYZA GURGEL DE ALENCAR GONDIM PONTE;25;Psicólogo;PRD;NORDESTE;Não Eleito;1;65;12722;3220;2026-02-28 19:30:47
2024;14133;Parda;Casado(a);25 a 29 anos;Masculino;Superior completo;INDEPENDÊNCIA;WILLIAM VIEIRA;13;Engenheiro;PT;NORDESTE;Eleito;1;39;18120;10940;2026-02-28 19:30:47
2024;14974;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;PACOTI;MARCOS VENICIOS NORJOSA GONZAGA;13;Prefeito;PT;NORDESTE;Eleito;1;5;9310;3959;2026-02-28 19:30:47
2024;15717;Branca;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;TRAIRI;CARLOS GUSTAVO MONTEIRO MOREIRA;11;Empresário;PP;NORDESTE;Eleito;1;97;40582;29927;2026-02-28 19:30:47
2024;15334;Branca;Viúvo(a);55 a 59 anos;Feminino;Superior completo;REDENÇÃO;FRANCISCA ANGELA PINHEIRO DE SOUZA MEDEIROS;15;Servidor Público Civil Aposentado;MDB;NORDESTE;Não Eleito;1;52;18470;4394;2026-02-28 19:30:47
2024;13897;Branca;Divorciado(a);65 a 69 anos;Masculino;Superior completo;FORTALEZA;JOSE SARTO NOGUEIRA MOREIRA;12;Prefeito;PDT;NORDESTE;Não Eleito;1;82;79979;9947;2026-02-28 19:30:47
2024;13897;Branca;Divorciado(a);65 a 69 anos;Masculino;Superior completo;FORTALEZA;JOSE SARTO NOGUEIRA MOREIRA;12;Prefeito;PDT;NORDESTE;Não Eleito;1;93;70741;8692;2026-02-28 19:30:47
2024;13242;Preta;Casado(a);55 a 59 anos;Masculino;Ensino Fundamental incompleto;GUAIÚBA;JOSÉ GERARDO RODRIGUES;15;Empresário;MDB;NORDESTE;Não Eleito;1;57;17532;247;2026-02-28 19:30:47
2024;13730;Preta;Casado(a);55 a 59 anos;Masculino;Superior completo;CAUCAIA;WALDEMIR CATANHO DE SENA JUNIOR;13;Jornalista e Redator;PT;NORDESTE;Não Eleito;2;123;71903;22237;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);50 a 54 anos;Masculino;Superior incompleto;FORTALEZA;GEORGE LIMA DE ARAÚJO;77;Empresário;SOLIDARIEDADE;NORDESTE;Não Eleito;1;1;94182;405;2026-02-28 19:30:47
2024;14214;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;IRACEMA;CELSO GOMES DA SILVA NETO;13;Prefeito;PT;NORDESTE;Eleito;1;86;10362;5279;2026-02-28 19:30:47
2024;15814;Parda;Solteiro(a);25 a 29 anos;Masculino;Superior incompleto;VÁRZEA ALEGRE;FLÁVIO SALVIANO LIMA FILHO;15;Gerente;MDB;NORDESTE;Eleito;1;62;25137;12798;2026-02-28 19:30:47
2024;14974;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;PACOTI;ALBER CASTELO BRANCO;12;Advogado;PDT;NORDESTE;Não Eleito;1;5;9310;1710;2026-02-28 19:30:47
2024;14117;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;IGUATU;PEDRO HELDER DE OLIVEIRA;22;Militar Reformado;PL;NORDESTE;Não Eleito;1;13;58796;650;2026-02-28 19:30:47
2024;13323;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;TEJUÇUOCA;JOSE ANTUNIZIO DE BRITO;10;Prefeito;REPUBLICANOS;NORDESTE;Eleito;1;41;13715;10743;2026-02-28 19:30:47
2024;15997;Parda;Divorciado(a);60 a 64 anos;Feminino;Superior completo;PARAIPABA;JOANA D' ARC BATISTA CARVALHO;55;Aposentado (Exceto Servidor Público);PSD;NORDESTE;Não Eleito;1;109;20496;0;2026-02-28 19:30:47
2024;13285;Preta;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;PINDORETAMA;JEOVÁ DA SILVA;22;Outros;PL;NORDESTE;Não Eleito;1;7;17061;80;2026-02-28 19:30:47
2024;15270;Branca;Solteiro(a);40 a 44 anos;Masculino;Superior completo;QUIXADÁ;VICTOR XIMENES MARQUES;13;Professor de Ensino Superior;PT;NORDESTE;Não Eleito;1;6;49282;15161;2026-02-28 19:30:47
2024;14435;Parda;Casado(a);40 a 44 anos;Feminino;Superior completo;JARDIM;MARIA CLEA ANCILON PEREIRA DA LUZ NETA;12;Servidor Público Municipal;PDT;NORDESTE;Não Eleito;1;119;17800;7474;2026-02-28 19:30:47
2024;13676;Branca;Solteiro(a);35 a 39 anos;Masculino;Superior completo;CARNAUBAL;FRANCISCO DARIO MARTINS NETO;44;Advogado;UNIÃO;NORDESTE;Não Eleito;1;22;11359;1471;2026-02-28 19:30:47
2024;14419;Parda;Solteiro(a);25 a 29 anos;Masculino;Superior incompleto;JAGUARUANA;SAMUEL QUIRINO DA SILVA;40;Empresário;PSB;NORDESTE;Não Eleito;1;75;23699;8022;2026-02-28 19:30:47
2024;14273;Parda;Casado(a);65 a 69 anos;Feminino;Superior completo;ITAPAJÉ;MARIA GORETE BARROSO MAGALHAES CAETANO;40;Médico;PSB;NORDESTE;Não Eleito;1;41;32835;14137;2026-02-28 19:30:47
2024;13897;Preta;Separado(a) judicialmente;35 a 39 anos;Masculino;Ensino Médio completo;FORTALEZA;TECIO NUNES SALGADO;50;Outros;PSOL;NORDESTE;Não Eleito;1;83;86575;490;2026-02-28 19:30:47
2024;13730;Parda;Casado(a);50 a 54 anos;Feminino;Superior completo;CAUCAIA;MARIA EMILIA PESSOA DE LIMA CARNEIRO;45;Deputado;PSDB;NORDESTE;Não Eleito;1;120;44092;12204;2026-02-28 19:30:47
2024;14095;Branca;Casado(a);50 a 54 anos;Feminino;Superior completo;ICÓ;SENIA APARECIDA RODRIGUES DE SOUSA TORRES;15;Pedagogo;MDB;NORDESTE;Não Eleito;1;15;38312;12515;2026-02-28 19:30:47
2024;13013;Branca;Solteiro(a);30 a 34 anos;Masculino;Superior completo;ABAIARA;FRANCISCO ELISEU MOREIRA FILHO;12;Psicólogo;PDT;NORDESTE;Não Eleito;1;26;6579;3150;2026-02-28 19:30:47
2024;13897;Parda;Casado(a);50 a 54 anos;Masculino;Superior incompleto;FORTALEZA;LUIS EDUARDO GRANGEIRO GIRÃO;30;Senador;NOVO;NORDESTE;Não Eleito;1;116;90402;592;2026-02-28 19:30:47
2024;13633;Preta;Casado(a);45 a 49 anos;Masculino;Superior completo;CARIRIAÇU;CÉLIO DE MENDONÇA CLEMENTE;50;Professor de Ensino Médio;PSOL;NORDESTE;Não Eleito;1;71;20440;158;2026-02-28 19:30:47
2024;15016;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;PALHANO;JOÃO BATISTA DE SANTIAGO;55;Outros;PSD;NORDESTE;Não Eleito;1;9;8803;4080;2026-02-28 19:30:47
2024;13455;Branca;Solteiro(a);35 a 39 anos;Masculino;Superior completo;BELA CRUZ;JOSE OTACILIO DE MORAIS NETO;40;Prefeito;PSB;NORDESTE;Eleito;1;96;17683;12487;2026-02-28 19:30:47
2024;13498;Branca;Viúvo(a);60 a 64 anos;Feminino;Superior incompleto;BREJO SANTO;MARIA GISLAINE SANTANA SAMPAIO LANDIM;40;Prefeito;PSB;NORDESTE;Eleito;1;70;28059;18324;2026-02-28 19:30:47
2024;14060;Branca;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;IBARETAMA;MAGNO ALEXANDRE CASTRO DE SOUSA;13;Empresário;PT;NORDESTE;Não Eleito;1;6;11822;856;2026-02-28 19:30:47
2024;15210;Branca;Casado(a);35 a 39 anos;Masculino;Superior incompleto;PORANGA;IGOR DE ALMEIDA PINHO;55;Empresário;PSD;NORDESTE;Não Eleito;1;40;7979;3723;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;EVANDRO SA BARRETO LEITAO;13;Deputado;PT;NORDESTE;Segundo turno;1;80;77849;29148;2026-02-28 19:30:47
2024;14591;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;MARTINÓPOLE;FILIPE FELIX SOUSA;44;Contador;UNIÃO;NORDESTE;Não Eleito;1;25;9285;2501;2026-02-28 19:30:47
2024;13137;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;ALTO SANTO;FERNANDO ANTONIO BEZERRA FREIRE;55;Advogado;PSD;NORDESTE;Não Eleito;1;86;10476;1374;2026-02-28 19:30:47
2024;14478;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;JUAZEIRO DO NORTE;GLÊDSON LIMA BEZERRA;20;Policial Civil;PODE;NORDESTE;Eleito;1;28;65259;33996;2026-02-28 19:30:47
2024;13463;Parda;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio completo;CHORÓ;CARLOS ALBERTO QUEIROZ PEREIRA;40;Empresário;PSB;NORDESTE;Eleito;1;6;9772;5971;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);25 a 29 anos;Masculino;Superior completo;FORTALEZA;ANDRE FERNANDES DE MOURA;22;Deputado;PL;NORDESTE;Segundo turno;1;1;94182;37271;2026-02-28 19:30:47
2024;14737;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;MONSENHOR TABOSA;FRANCISCO SALOMÃO DE ARAÚJO SOUSA;13;Advogado;PT;NORDESTE;Eleito;1;61;12197;7215;2026-02-28 19:30:47
2024;13099;Branca;Solteiro(a);30 a 34 anos;Feminino;Superior completo;ALCÂNTARAS;SHIRLIANE MOREIRA FERREIRA;13;Comerciante;PT;NORDESTE;Não Eleito;1;24;8255;2821;2026-02-28 19:30:47
2024;15377;Parda;Casado(a);45 a 49 anos;Feminino;Superior completo;RUSSAS;ADRIANA RIBEIRO DE LIMA;13;Servidor Público Municipal;PT;NORDESTE;Não Eleito;1;9;42562;0;2026-02-28 19:30:47
2024;15210;Parda;Solteiro(a);60 a 64 anos;Masculino;Superior completo;PORANGA;JOAO DAMASCENO CHAVES;50;Agricultor;PSOL;NORDESTE;Não Eleito;1;40;7979;29;2026-02-28 19:30:47
2024;13064;Branca;Divorciado(a);45 a 49 anos;Masculino;Ensino Médio completo;GRAÇA;GADYEL GONÇALVES DE AGUIAR PAULA;13;Empresário;PT;NORDESTE;Não Eleito;1;79;11160;5340;2026-02-28 19:30:47
2024;13897;Parda;Solteiro(a);60 a 64 anos;Masculino;Superior completo;FORTALEZA;FRANCISCO RAIMUNDO MALTA DE ARAUJO;21;Advogado;PCB;NORDESTE;Não Eleito;1;94;79500;0;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;FORTALEZA;JOSÉ BATISTA NETO;16;Trabalhador de Construção Civil;PSTU;NORDESTE;Não Eleito;1;114;83366;38;2026-02-28 19:30:47
2024;13218;Parda;Casado(a);45 a 49 anos;Feminino;Superior incompleto;ARACATI;ROBERTA CARDOSO BARBOSA DE ALMEIDA;20;Vereador;PODE;NORDESTE;Eleito;1;8;46893;26825;2026-02-28 19:30:47
2024;15431;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;SANTANA DO CARIRI;SAMUEL CIDADE WERTON;13;Prefeito;PT;NORDESTE;Eleito;1;53;11581;5856;2026-02-28 19:30:47
2024;14290;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;ITAPIPOCA;FELIPE SOUZA PINHEIRO;13;Prefeito;PT;NORDESTE;Eleito;1;17;82276;56361;2026-02-28 19:30:47
2024;14354;Parda;Casado(a);65 a 69 anos;Masculino;Superior incompleto;JAGUARETAMA;FRANCIJAIME PINHEIRO COSTA;10;Tabelião;REPUBLICANOS;NORDESTE;Não Eleito;1;72;9192;0;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);25 a 29 anos;Masculino;Superior completo;FORTALEZA;ANDRE FERNANDES DE MOURA;22;Deputado;PL;NORDESTE;Não Eleito;2;85;76318;38519;2026-02-28 19:30:47
2024;15059;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;PARACURU;MÁRCIO BATISTA BARBOSA;25;Servidor Público Federal;PRD;NORDESTE;Não Eleito;1;109;27619;283;2026-02-28 19:30:47
2024;13030;Branca;Divorciado(a);80 a 84 anos;Masculino;Superior completo;ACARAÚ;MANOEL DUCA DA SILVEIRA NETO;10;Empresário;REPUBLICANOS;NORDESTE;Não Eleito;1;30;40535;13632;2026-02-28 19:30:47
2024;13951;Branca;Casado(a);80 a 84 anos;Masculino;Superior completo;GRANJA;RAIMUNDO NONATO DA ROCHA FRANCO;50;Servidor Público Civil Aposentado;PSOL;NORDESTE;Não Eleito;1;25;33805;84;2026-02-28 19:30:47
2024;13730;Parda;Casado(a);50 a 54 anos;Feminino;Superior completo;CAUCAIA;MARIA EMILIA PESSOA DE LIMA CARNEIRO;45;Deputado;PSDB;NORDESTE;Não Eleito;1;37;73422;18464;2026-02-28 19:30:47
2024;15938;Parda;Casado(a);40 a 44 anos;Masculino;Superior incompleto;ICAPUÍ;FRANCISCO KLEITON PEREIRA;55;Vereador;PSD;NORDESTE;Eleito;1;8;15326;8837;2026-02-28 19:30:47
2024;13072;Branca;Solteiro(a);50 a 54 anos;Masculino;Superior completo;AIUABA;JOSE MORAES FEITOSA;13;Professor de Ensino Superior;PT;NORDESTE;Eleito;1;101;9443;5175;2026-02-28 19:30:47
2024;14796;Parda;Casado(a);60 a 64 anos;Masculino;Superior completo;MORRINHOS;JERÔNIMO NETO BRANDÃO;13;Prefeito;PT;NORDESTE;Eleito;1;44;17345;9001;2026-02-28 19:30:47
2024;13102;Branca;Solteiro(a);40 a 44 anos;Feminino;Superior completo;QUITERIANÓPOLIS;JULIANA MONTEIRO ABREU;55;Médico;PSD;NORDESTE;Eleito;1;99;13880;9631;2026-02-28 19:30:47
2024;13005;Branca;Solteiro(a);45 a 49 anos;Masculino;Superior incompleto;JIJOCA DE JERICOACOARA;MARCIO ALDIGUERI ARRUDA;55;Empresário;PSD;NORDESTE;Não Eleito;1;30;17991;5691;2026-02-28 19:30:47
2024;15237;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;PORTEIRAS;ALBOINO MIRANDA TAVARES NETO;40;Médico;PSB;NORDESTE;Eleito;1;70;12032;7065;2026-02-28 19:30:47
2024;15458;Branca;Casado(a);70 a 74 anos;Feminino;Superior completo;SANTA QUITÉRIA;CANDIDA MARIA SARAIVA DE PAULA PESSOA;44;Aposentado (Exceto Servidor Público);UNIÃO;NORDESTE;Não Eleito;1;54;24735;5356;2026-02-28 19:30:47
2024;14974;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;PACOTI;FRANCISCO JOSE SAMPAIO LEITE;55;Empresário;PSD;NORDESTE;Não Eleito;1;5;9310;3510;2026-02-28 19:30:47
2024;15857;Branca;Casado(a);80 a 84 anos;Masculino;Superior completo;MARACANAÚ;ROBERTO SOARES PESSOA;44;Administrador;UNIÃO;NORDESTE;Eleito;1;122;71456;45093;2026-02-28 19:30:47
2024;14478;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;JUAZEIRO DO NORTE;GLÊDSON LIMA BEZERRA;20;Policial Civil;PODE;NORDESTE;Eleito;1;119;91494;49518;2026-02-28 19:30:47
2024;14052;Branca;Solteiro(a);30 a 34 anos;Masculino;Superior completo;HIDROLÂNDIA;LUAN PEREIRA XAVIER GOMES;40;Enfermeiro;PSB;NORDESTE;Eleito;1;54;13788;7037;2026-02-28 19:30:47
2024;14753;Branca;Solteiro(a);30 a 34 anos;Feminino;Superior completo;MORADA NOVA;NAIARA CARNEIRO CASTRO;40;Vereador;PSB;NORDESTE;Eleito;1;47;48016;24429;2026-02-28 19:30:47
2024;13110;Branca;Casado(a);45 a 49 anos;Feminino;Superior completo;ALTANEIRA;ANA KESIA DE ALCANTARA SOARES;40;Empresário;PSB;NORDESTE;Eleito;1;53;6163;3255;2026-02-28 19:30:47
2024;13080;Parda;Casado(a);40 a 44 anos;Masculino;Superior incompleto;TURURU;RAIMUNDO NONATO MONTEIRO DO NASCIMENTO;44;Comerciante;UNIÃO;NORDESTE;Eleito;1;17;13375;5268;2026-02-28 19:30:47
2024;14010;Branca;Solteiro(a);50 a 54 anos;Masculino;Superior completo;GUARACIABA DO NORTE;JOSE ELISIARIO DE MELO NOBRE JUNIOR;15;Servidor Público Estadual;MDB;NORDESTE;Não Eleito;1;74;26801;10817;2026-02-28 19:30:47
2024;15776;Parda;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;URUBURETAMA;CARLOS EDUARDO DAVID FERREIRA;55;Comerciante;PSD;NORDESTE;Não Eleito;1;23;15599;3914;2026-02-28 19:30:47
2024;13269;Branca;Solteiro(a);30 a 34 anos;Masculino;Ensino Médio completo;POTIRETAMA;LUAN DANTAS FELIX;11;Prefeito;PP;NORDESTE;Eleito;1;86;5127;3656;2026-02-28 19:30:47
2024;15440;Preta;Casado(a);40 a 44 anos;Feminino;Superior completo;SALITRE;ELIANE BATISTA PEREIRA;15;Professor de Ensino Fundamental;MDB;NORDESTE;Não Eleito;1;38;12623;83;2026-02-28 19:30:47
2024;14877;Branca;Casado(a);35 a 39 anos;Feminino;Superior completo;NOVA RUSSAS;GIORDANNA SILVA BRAGA MANO;25;Prefeito;PRD;NORDESTE;Eleito;1;48;20037;16736;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;EVANDRO SA BARRETO LEITAO;13;Deputado;PT;NORDESTE;Eleito;2;1;95769;47773;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;EVANDRO SA BARRETO LEITAO;13;Deputado;PT;NORDESTE;Eleito;2;118;83731;42581;2026-02-28 19:30:47
2024;14850;Parda;Casado(a);40 a 44 anos;Feminino;Superior completo;NOVA OLINDA;DIÓGENA HERMÓGENES LANDIM SAMPAIO;11;Farmacêutico;PP;NORDESTE;Não Eleito;1;53;10490;4393;2026-02-28 19:30:47
2024;15296;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;QUIXERAMOBIM;PAULO JOSE GOMES FERREIRA;13;Técnico em Agronomia e Agrimensura;PT;NORDESTE;Não Eleito;1;11;48430;6656;2026-02-28 19:30:47
2024;15571;Branca;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;SENADOR SÁ;JOSE MARTINS BARROS JUNIOR;11;Prefeito;PP;NORDESTE;Não Eleito;1;45;1875;0;2026-02-28 19:30:47
2024;14770;Branca;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;MORAÚJO;JOSÉ MARIA MOREIRA JUNIOR;40;Empresário;PSB;NORDESTE;Não Eleito;1;64;7402;3339;2026-02-28 19:30:47
2024;15857;Branca;Casado(a);55 a 59 anos;Feminino;Superior completo;MARACANAÚ;SILVANA OLIVEIRA DE SOUSA;22;Médico;PL;NORDESTE;Não Eleito;1;104;66985;17470;2026-02-28 19:30:47
2024;14915;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;ORÓS;SIMÃO PEDRO ALVES PEQUENO;55;Administrador;PSD;NORDESTE;Eleito;1;15;14188;8287;2026-02-28 19:30:47
2024;14958;Parda;Casado(a);75 a 79 anos;Masculino;Superior completo;PACATUBA;LUIZ CLAUDIO ALVES BRITO;33;Aposentado (Exceto Servidor Público);MOBILIZA;NORDESTE;Não Eleito;1;57;47973;44;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;FORTALEZA;WAGNER SOUSA GOMES;44;Policial Militar;UNIÃO;NORDESTE;Não Eleito;1;82;79979;10574;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;FORTALEZA;WAGNER SOUSA GOMES;44;Policial Militar;UNIÃO;NORDESTE;Não Eleito;1;83;86575;10624;2026-02-28 19:30:47
2024;13447;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;CATUNDA;DOUGLAS RODRIGUES NEGREIROS;40;Contador;PSB;NORDESTE;Eleito;1;54;8255;5210;2026-02-28 19:30:47
2024;13366;Parda;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;TARRAFAS;ERONILDES FRANCISCO DOS SANTOS;40;Comerciante;PSB;NORDESTE;Eleito;1;18;6268;3578;2026-02-28 19:30:47
2024;15172;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;PEREIRO;JOSÉ ROSEAN DE SOUSA;10;Agente de Saúde e Sanitarista;REPUBLICANOS;NORDESTE;Não Eleito;1;10;11360;2250;2026-02-28 19:30:47
2024;15830;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;VIÇOSA DO CEARÁ;EURICO JOSE CARNEIRO FONTENELE ARRUDA;15;Empresário;MDB;NORDESTE;Eleito;1;35;37777;24655;2026-02-28 19:30:47
2024;13013;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;ABAIARA;ANGELO FURTADO SAMPAIO;13;Administrador;PT;NORDESTE;Eleito;1;26;6579;3429;2026-02-28 19:30:47
2024;13897;Branca;Divorciado(a);65 a 69 anos;Masculino;Superior completo;FORTALEZA;JOSE SARTO NOGUEIRA MOREIRA;12;Prefeito;PDT;NORDESTE;Não Eleito;1;113;84049;9791;2026-02-28 19:30:47
2024;13200;Branca;Casado(a);35 a 39 anos;Feminino;Superior completo;ERERÉ;EMANUELLE GOMES MARTINS;40;Enfermeiro;PSB;NORDESTE;Não Eleito;1;10;4847;2409;2026-02-28 19:30:47
